id,fold
global_monthly_2017_11_mosaic_L15-1615E-1205N_6460_3370_13_0_0,4
global_monthly_2018_07_mosaic_L15-1615E-1205N_6460_3370_13_0_0,4
global_monthly_2018_10_mosaic_L15-1615E-1205N_6460_3370_13_0_0,4
global_monthly_2018_08_mosaic_L15-1615E-1205N_6460_3370_13_0_0,4
global_monthly_2018_05_mosaic_L15-1615E-1205N_6460_3370_13_0_0,4
global_monthly_2018_12_mosaic_L15-1615E-1205N_6460_3370_13_0_0,4
global_monthly_2019_08_mosaic_L15-1615E-1205N_6460_3370_13_0_0,4
global_monthly_2019_06_mosaic_L15-1615E-1205N_6460_3370_13_0_0,4
global_monthly_2017_08_mosaic_L15-1615E-1205N_6460_3370_13_0_0,4
global_monthly_2018_01_mosaic_L15-1615E-1205N_6460_3370_13_0_0,4
global_monthly_2018_04_mosaic_L15-1615E-1205N_6460_3370_13_0_0,4
global_monthly_2018_06_mosaic_L15-1615E-1205N_6460_3370_13_0_0,4
global_monthly_2019_09_mosaic_L15-1615E-1205N_6460_3370_13_0_0,4
global_monthly_2019_09_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2018_01_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2019_07_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2019_02_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2019_04_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2018_12_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2019_12_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2018_11_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2018_09_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2019_05_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2019_08_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2018_08_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2019_03_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2019_11_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2018_10_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2018_06_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2018_03_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2018_07_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2018_04_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2019_06_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2019_10_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2019_01_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2018_02_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2020_01_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2018_05_mosaic_L15-0632E-0892N_2528_4620_13_0_0,5
global_monthly_2020_01_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2018_10_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2019_12_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2019_09_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2019_02_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2019_01_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2018_03_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2019_10_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2019_08_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2019_04_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2019_03_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2019_11_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2019_07_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2018_02_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2018_12_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2018_11_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2018_07_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2018_05_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2018_08_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2018_06_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2019_05_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2019_06_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2018_09_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2018_01_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2018_04_mosaic_L15-1209E-1113N_4838_3737_13_0_0,5
global_monthly_2019_01_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2018_01_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2018_06_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2018_10_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2018_09_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2019_12_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2019_03_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2019_09_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2019_08_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2018_04_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2020_01_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2018_03_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2018_05_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2019_04_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2018_11_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2019_05_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2018_02_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2018_08_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2019_02_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2019_10_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2019_11_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2018_07_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2019_07_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2018_12_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2019_06_mosaic_L15-1204E-1204N_4819_3372_13_0_0,5
global_monthly_2019_11_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2018_05_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2018_09_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2019_10_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2019_06_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2018_03_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2018_12_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2018_06_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2018_07_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2019_03_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2018_02_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2019_04_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2019_07_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2019_09_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2018_01_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2019_08_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2018_04_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2020_01_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2019_05_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2019_02_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2019_01_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2018_11_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2019_12_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2018_08_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2018_10_mosaic_L15-0487E-1246N_1950_3207_13_0_0,5
global_monthly_2018_07_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2019_05_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2018_10_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2019_06_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2018_01_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2018_06_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2019_01_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2017_07_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2018_05_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2018_08_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2018_03_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2019_07_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2018_11_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2018_09_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2017_11_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2019_03_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2019_09_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2017_09_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2017_08_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2018_12_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2017_10_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2019_02_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2019_08_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2018_02_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2019_04_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2018_04_mosaic_L15-1204E-1202N_4816_3380_13_0_0,5
global_monthly_2018_06_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2018_05_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2018_09_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2018_08_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2019_09_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2019_01_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2019_11_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2019_02_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2018_12_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2018_10_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2019_07_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2019_10_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2019_12_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2018_03_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2018_07_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2018_02_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2019_05_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2019_03_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2018_11_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2020_01_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2019_04_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2019_06_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2018_04_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2019_08_mosaic_L15-0358E-1220N_1433_3310_13_0_0,5
global_monthly_2019_11_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2019_06_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2019_08_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2019_01_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2019_12_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2019_02_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2018_03_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2019_04_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2018_05_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2019_10_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2019_09_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2018_04_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2018_09_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2018_06_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2018_11_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2019_05_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2019_07_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2018_07_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2018_10_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2018_02_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2018_08_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2018_12_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2018_01_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2019_03_mosaic_L15-0506E-1204N_2027_3374_13_0_0,6
global_monthly_2018_04_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2018_07_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2018_03_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2019_06_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2018_12_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2019_08_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2018_10_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2019_10_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2019_04_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2018_06_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2019_05_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2019_03_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2018_08_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2018_01_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2019_09_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2018_11_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2019_12_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2018_02_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2018_05_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2019_11_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2019_07_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2018_09_mosaic_L15-0387E-1276N_1549_3087_13_0_0,6
global_monthly_2018_01_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2019_10_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2018_04_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2018_02_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2019_01_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2018_10_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2018_06_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2018_03_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2018_05_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2019_12_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2019_06_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2019_11_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2019_03_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2018_12_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2018_08_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2019_07_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2018_09_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2019_04_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2020_01_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2019_08_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2019_05_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2019_02_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2019_09_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2018_07_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2018_11_mosaic_L15-1049E-1370N_4196_2710_13_0_0,6
global_monthly_2019_05_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2019_07_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2017_09_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2018_08_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2018_01_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2019_02_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2017_10_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2019_06_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2019_03_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2018_03_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2019_09_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2018_02_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2017_11_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2018_10_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2018_04_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2018_05_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2017_07_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2019_08_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2018_06_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2019_01_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2018_09_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2018_11_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2018_07_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2017_08_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2019_04_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2018_12_mosaic_L15-1669E-1160N_6678_3548_13_0_0,6
global_monthly_2018_05_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2019_01_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2018_02_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2019_10_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2018_11_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2018_09_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2019_04_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2018_07_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2018_01_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2019_11_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2018_06_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2019_12_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2019_05_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2019_09_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2018_03_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2019_02_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2019_07_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2018_10_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2020_01_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2019_03_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2018_04_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2018_08_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2019_08_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2019_06_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2018_12_mosaic_L15-0977E-1187N_3911_3441_13_0_0,6
global_monthly_2019_08_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2018_07_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2019_04_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2019_06_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2018_04_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2018_05_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2019_12_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2018_12_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2020_01_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2018_02_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2019_10_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2018_11_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2019_02_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2018_10_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2018_09_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2019_07_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2018_06_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2018_08_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2019_09_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2019_05_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2019_01_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2019_11_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2019_03_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2018_03_mosaic_L15-1389E-1284N_5557_3054_13_0_0,6
global_monthly_2019_06_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2018_06_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2019_03_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2019_08_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2018_07_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2018_05_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2018_11_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2018_02_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2019_01_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2018_03_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2020_01_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2019_11_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2019_05_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2018_04_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2018_09_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2019_10_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2019_09_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2018_10_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2019_02_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2018_01_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2018_12_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2018_08_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2019_12_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2019_07_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2019_04_mosaic_L15-0586E-1127N_2345_3680_13_0_0,7
global_monthly_2018_11_mosaic_L15-1538E-1163N_6154_3539_13_0_0,7
global_monthly_2018_09_mosaic_L15-1538E-1163N_6154_3539_13_0_0,7
global_monthly_2019_01_mosaic_L15-1538E-1163N_6154_3539_13_0_0,7
global_monthly_2018_02_mosaic_L15-1538E-1163N_6154_3539_13_0_0,7
global_monthly_2020_01_mosaic_L15-1538E-1163N_6154_3539_13_0_0,7
global_monthly_2019_08_mosaic_L15-1538E-1163N_6154_3539_13_0_0,7
global_monthly_2018_05_mosaic_L15-1538E-1163N_6154_3539_13_0_0,7
